state/ut,PC,candidate_name,party,evm_votes,postal_votes,total_votes,Rank
Maharashtra,Hatkanangle,KAMBLE CHANDRAKANT TUKARAM,Bahujan Samaj Party,11481,18,11499,2
Maharashtra,Hatkanangle,DIGAMBAR ALIAS GABBAR SUDAM SAKAT,Bharipa Bahujan Mahasangha,5183,3,5186,3
Maharashtra,Hatkanangle,YUVRAJ SHIVAJI KAMBLE,Bahujan Mukti Party,6574,11,6585,4
Maharashtra,Hatkanangle,RAGHUNATHDADA PATIL,Aam Aadmi Party,8979,36,9015,5
Maharashtra,Hatkanangle,RAJU SHETTY,Swabhimani Paksha,639191,1237,640428,6
Maharashtra,Hatkanangle,SHAIKH SHABBIR NABI,MPS(T),4170,6,4176,7
Maharashtra,Hatkanangle,KAMBLE SUKUMAR DATTU,Independent,2340,2,2342,8
Maharashtra,Hatkanangle,THORAT ANANDRAO TUKARAM,Independent,2637,0,2637,9
Maharashtra,Hatkanangle,PATIL S R TATYA,Independent,3317,1,3318,10
Maharashtra,Hatkanangle,MANE ARVIND BHIVA,Independent,2361,0,2361,11
Maharashtra,Hatkanangle,SURESHDADA PATIL,Independent,25625,23,25648,12
Maharashtra,Hatkanangle,SUSHANT SANTOSH DIGE,Independent,2999,0,2999,13
Maharashtra,Hatkanangle,None of the Above,NOTA,10035,24,10059,14
Manipur,Inner manipur,DR. THOKCHOM MEINYA,Indian National Congress,292085,17,292102,1
Manipur,Inner manipur,MOIRANGTHEM NARA,Communist Party of India,197420,8,197428,2
Manipur,Inner manipur,R.K. RANJAN SINGH,Bharatiya Janata Party,92431,13,92444,3
Manipur,Inner manipur,SARANGTHEM MANAOBI,All India Trinamool Congress,39903,0,39903,4
Manipur,Inner manipur,DR. IBOMCHA SINGH,Aam Aadmi Party,3271,2,3273,5
Manipur,Inner manipur,OINAM JOTIN SINGH,Jai Maha Bharath Party,1403,0,1403,6
Manipur,Inner manipur,DR. GURUMAYUM TONSANA SHARMA,MDPF,2004,1,2005,7
Manipur,Inner manipur,INDIRA OINAM,Independent,7013,1,7014,8
Manipur,Inner manipur,None of the Above,NOTA,5298,0,5298,9
Manipur,Outer manipur,KIM GANGTE,All India Trinamool Congress,12741,11,12752,1
Manipur,Outer manipur,GANGMUMEI KAMEI,Bharatiya Janata Party,75815,13,75828,2
Manipur,Outer manipur,CHUNGKHOKAI DOUNGEL,Nationalist Congress Party,61655,7,61662,3
Manipur,Outer manipur,THANGSO BAITE,Indian National Congress,296618,152,296770,4
Manipur,Outer manipur,SOSO LORHO,Nagaland Peoples Front,281121,12,281133,5
Manipur,Outer manipur,M. KHAMCHINPAU @ K. ZOU,Aam Aadmi Party,4328,3,4331,6
Manipur,Outer manipur,LAMMINLIEN @ LIEN GANGTE,Janata Dal (United),1085,0,1085,7
Manipur,Outer manipur,AMARSON SANKHIL,Independent,401,0,401,8
Manipur,Outer manipur,MANI CHARENAMEI,Independent,34995,0,34995,9
Manipur,Outer manipur,LAMLALMOI @ MOMOI GANGTE,Independent,603,0,603,10
Manipur,Outer manipur,None of the Above,NOTA,2206,0,2206,11
Meghalaya,Shillong,PAUL LYNGDOH,United Democratic Party,106806,11,106817,1
Meghalaya,Shillong,RICHARD D. SHABONG,Communist Party of India,7418,0,7418,2
Meghalaya,Shillong,SHIBUN LYNGDOH,Bharatiya Janata Party,95959,20,95979,3
Meghalaya,Shillong,VINCENT H. PALA,Indian National Congress,209288,52,209340,4
Meghalaya,Shillong,ARMERINGTON KHARSHIING,Aam Aadmi Party,8812,3,8815,5
Meghalaya,Shillong,DENIS SIANGSHAI,Independent,5092,0,5092,6
Meghalaya,Shillong,IVORYNA SHYLLA,Independent,6602,3,6605,7
Meghalaya,Shillong,PRECHARD B. M. BASAIAWMOIT,Independent,168940,21,168961,8
Meghalaya,Shillong,None of the Above,NOTA,10949,11,10960,9
Meghalaya,Tura ,DARYL WILLIAM CH MOMIN,Indian National Congress,199568,17,199585,1
Meghalaya,Tura ,PURNO AGITOK SANGMA,NPEP,239239,62,239301,2
Meghalaya,Tura ,None of the Above,NOTA,19182,3,19185,3
Mizoram,MIZORAM,C. L. RUALA,Indian National Congress,209573,912,210485,1
Mizoram,MIZORAM,M.LALMANZUALA,Aam Aadmi Party,11515,375,11890,2
Mizoram,MIZORAM,ROBERT ROMAWIA ROYTE,Independent,198203,6128,204331,3
Mizoram,MIZORAM,None of the Above,NOTA,6410,85,6495,4
Nagaland,Nagaland,NEIPHIU RIO,Nagaland Peoples Front,712888,484,713372,1
Nagaland,Nagaland,K. V. PUSA,Indian National Congress,313088,59,313147,2
Nagaland,Nagaland,AKHEI ACHUMI,Socialist Party (India),9690,5,9695,3
Nagaland,Nagaland,None of the Above,NOTA,2695,1,2696,4
Punjab,Gurdaspur,SUKHWINDER SINGH,Bahujan Samaj Party,5620,1,5621,1
Punjab,Gurdaspur,PARTAP SINGH BAJWA,Indian National Congress,346143,47,346190,2
Punjab,Gurdaspur,VARINDER SINGH,Communist Party of India,11839,0,11839,3
Punjab,Gurdaspur,VINOD KHANNA,Bharatiya Janata Party,482042,213,482255,4
Punjab,Gurdaspur,SANTOSH KUMARI,MEDP,3645,0,3645,5
Punjab,Gurdaspur,SUCHA SINGH CHHOTEPUR,Aam Aadmi Party,173287,89,173376,6
Punjab,Gurdaspur,GURPREET SINGH KHANNA,BGTD,1785,0,1785,7
Punjab,Gurdaspur,GURMEET SINGH BAKHATPURA,Communist Party of India (Marxist-Lenninist) (Liberation),2875,0,2875,8
Punjab,Gurdaspur,PETER MASIH,Sarvajan Samaj Party (D),1463,0,1463,9
Punjab,Gurdaspur,AMIT AGGARWAL,Independent,1195,0,1195,10
Punjab,Gurdaspur,SIKANDER SINGH,Independent,2124,0,2124,11
Punjab,Gurdaspur,MUKESH,Independent,1649,0,1649,12
Punjab,Gurdaspur,ROHIT MAINGI,Independent,4057,0,4057,13
Punjab,Gurdaspur,None of the Above,NOTA,4625,0,4625,14
Punjab,Amritsar,AMARJIT SINGH ASAL,Communist Party of India,12902,0,12902,1
Punjab,Amritsar,CAPTAIN AMARINDER SINGH,Indian National Congress,482854,22,482876,2
Punjab,Amritsar,ARUN JAITLEY,Bharatiya Janata Party,380057,49,380106,3
Punjab,Amritsar,PARDEEP SINGH WALIA,Bahujan Samaj Party,5869,1,5870,4
Punjab,Amritsar,SURINDER SINGH,DCP,833,0,833,5
Punjab,Amritsar,KRISHAN SHARMA,NBDP,503,0,503,6
Punjab,Amritsar,GURDIAL SINGH GILL,DBSP,604,0,604,7
Punjab,Amritsar,DR. DALJIT SINGH,Aam Aadmi Party,82619,14,82633,8
Punjab,Amritsar,BALBIR SINGH,BGTD,827,0,827,9
Punjab,Amritsar,BUTA SINGH,BSP(A),941,0,941,10
Punjab,Amritsar,YUSAF MOHAMMAD,Samajwadi Party,922,0,922,11
Punjab,Amritsar,AMARINDER SINGH,Independent,1151,0,1151,12
Punjab,Amritsar,ARUN KUMAR JOSHI,Independent,9023,0,9023,13
Punjab,Amritsar,DR. INDERPAL,Independent,3083,0,3083,14
Punjab,Amritsar,SHAM LAL GANDHIWADI,Independent,2691,0,2691,15
Punjab,Amritsar,SURINDER KUMAR KHOSLA,Independent,2396,0,2396,16
Punjab,Amritsar,KANWALJIT SINGH SAHOTA,Independent,2123,0,2123,17
Punjab,Amritsar,GAGANDEEP KUMAR,Independent,3294,0,3294,18
Punjab,Amritsar,BAL KRISHAN SHARMA,Independent,2878,0,2878,19
Punjab,Amritsar,BHAGWANT SINGH,Independent,2303,0,2303,20
Punjab,Amritsar,MOHINDER SINGH,Independent,1140,0,1140,21
Punjab,Amritsar,REHMAT MASIH,Independent,1214,0,1214,22
Punjab,Amritsar,RATTAN SINGH RANDHAWA,Independent,4350,0,4350,23
Punjab,Amritsar,None of the Above,NOTA,2533,0,2533,24
Punjab,Khadoor Sahib,SUCHA SINGH MANN,Bahujan Samaj Party,8490,1,8491,1
Punjab,Khadoor Sahib,HARMINDER SINGH GILL,Indian National Congress,366742,21,366763,2
Punjab,Khadoor Sahib,RANJIT SINGH BRAHMPURA,Shiromani Akali Dal,467238,94,467332,3
Punjab,Khadoor Sahib,STEPHEN MASIH,Sarvajan Samaj Party (D),4329,0,4329,4
Punjab,Khadoor Sahib,SIMRANJIT SINGH MANN,Shiromani Akali Dal (Amritsar)(Sim,13982,8,13990,5
Punjab,Khadoor Sahib,SUKHCHAIN CHAND,DBSP,1313,0,1313,6
Punjab,Khadoor Sahib,GURPAL SINGH,aimpr,1182,0,1182,7
Punjab,Khadoor Sahib,BALDEEP SINGH,Aam Aadmi Party,144441,80,144521,8
Punjab,Khadoor Sahib,BALWANT SINGH SULTANPURI,BSP(A),2930,0,2930,9
Punjab,Khadoor Sahib,SUKHDEV SINGH CHOHAN,Independent,801,0,801,10
Punjab,Khadoor Sahib,SUKHWANT SINGH,Independent,1053,0,1053,11
Punjab,Khadoor Sahib,KAWALJIT SINGH,Independent,962,0,962,12
Punjab,Khadoor Sahib,GURNAM SINGH,Independent,9307,0,9307,13
Punjab,Khadoor Sahib,JASBIR SINGH,Independent,3114,0,3114,14
Punjab,Khadoor Sahib,BALWINDER SINGH,Independent,3804,0,3804,15
Punjab,Khadoor Sahib,BHUPINDER SINGH,Independent,3282,0,3282,16
Punjab,Khadoor Sahib,MAHINDER SINGH HAMIRA,Independent,1720,0,1720,17
Punjab,Khadoor Sahib,None of the Above,NOTA,5624,0,5624,18
Punjab,Jalandhar,SANTOKH SINGH CHAUDHARY,Indian National Congress,380467,12,380479,1
Punjab,Jalandhar,SUKHWINDER SINGH KOTLI,Bahujan Samaj Party,46913,1,46914,2
Punjab,Jalandhar,PAWAN KUMAR TINU,Shiromani Akali Dal,309478,20,309498,3
Punjab,Jalandhar,SUBHASH GORIA,Shivsena,3496,1,3497,4
Punjab,Jalandhar,JARNAIL SINGH,BhJaSP,1178,0,1178,5
Punjab,Jalandhar,JYOTI MANN,Aam Aadmi Party,254104,17,254121,6
Punjab,Jalandhar,TARA SINGH GILL,BSP(A),2267,1,2268,7
Punjab,Jalandhar,PARAMJIT KUMAR,Bahujan Mukti Party,717,0,717,8
Punjab,Jalandhar,VIJAY HANS,DBSP,1192,0,1192,9
Punjab,Jalandhar,AJAY KUMAR BHAGAT,Independent,692,0,692,10
Punjab,Jalandhar,AMIT JASSI,Independent,779,0,779,11
Punjab,Jalandhar,KAMAL THAPAR,Independent,933,0,933,12
Punjab,Jalandhar,KULDIP KUMAR,Independent,953,0,953,13
Punjab,Jalandhar,K.K. SABHARWAL,Independent,1454,0,1454,14
Punjab,Jalandhar,JAGAN NATH BAJWA,Independent,1082,0,1082,15
Punjab,Jalandhar,TARSEM PETER,Independent,6250,0,6250,16
Punjab,Jalandhar,DARSHAN NAHAR,Independent,10074,0,10074,17
Punjab,Jalandhar,DHARMINDER,Independent,2458,0,2458,18
Punjab,Jalandhar,NIRMAL SINGH BOLINA,Independent,2257,0,2257,19
Punjab,Jalandhar,MANJEET KAUR W/O SUKHDEV SINGH,Independent,1952,0,1952,20
Punjab,Jalandhar,MANJIT KAUR W/O SUKHWINDER SINGH,Independent,1044,0,1044,21
Punjab,Jalandhar,LOVE KISHOR,Independent,3265,0,3265,22
Punjab,Jalandhar,VIJAY KUMAR,Independent,1528,0,1528,23
Punjab,Jalandhar,VIVEK,Independent,741,0,741,24
Punjab,Jalandhar,None of the Above,NOTA,5435,1,5436,25
Punjab,Hoshiarpur,BHAGWAN SINGH CHAUHAN,Bahujan Samaj Party,40483,14,40497,1
Punjab,Hoshiarpur,MOHINDER SINGH KAYPEE,Indian National Congress,332927,134,333061,2
Punjab,Hoshiarpur,VIJAY SAMPLA,Bharatiya Janata Party,346341,302,346643,3
Punjab,Hoshiarpur,ANOOP SINGH,BhJaSP,2156,2,2158,4
Punjab,Hoshiarpur,SHAMSHER SINGH,Shiromani Akali Dal (Amritsar)(Sim,2520,7,2527,5
Punjab,Hoshiarpur,JASWINDER SINGH,Shivsena,1230,0,1230,6
Punjab,Hoshiarpur,DEEPAK KUMAR,Bahujan Mukti Party,1446,0,1446,7
Punjab,Hoshiarpur,YAMINI GOMAR,Aam Aadmi Party,213154,234,213388,8
Punjab,Hoshiarpur,LAKHVIR SINGH,DBSP,1061,1,1062,9
Punjab,Hoshiarpur,VIJAY KUMAR,Sarvajan Samaj Party (D),888,1,889,10
Punjab,Hoshiarpur,OM PARKASH JAKHU,Independent,699,0,699,11
Punjab,Hoshiarpur,ANU KUMAR,Independent,910,1,911,12
Punjab,Hoshiarpur,DAVINDER SINGH,Independent,1488,0,1488,13
Punjab,Hoshiarpur,PAWAN KUMAR,Independent,3216,0,3216,14
Punjab,Hoshiarpur,BISHAN DASS,Independent,1853,0,1853,15
Punjab,Hoshiarpur,RAVI DUTT,Independent,2564,0,2564,16
Punjab,Hoshiarpur,RAM KISHAN,Independent,1689,0,1689,17
Punjab,Hoshiarpur,None of the Above,NOTA,5975,1,5976,18
Punjab,Anandpur Sahib,AMBIKA SONI,Indian National Congress,323660,37,323697,1
Punjab,Anandpur Sahib,K.S.MAKHAN,Bahujan Samaj Party,69106,18,69124,2
Punjab,Anandpur Sahib,PREM SINGH CHANDUMAJRA,Shiromani Akali Dal,347347,47,347394,3
Punjab,Anandpur Sahib,BALBIR SINGH JADLA,Communist Party of India  (Marxist),10483,0,10483,4
Punjab,Anandpur Sahib,HIMMAT SINGH SHERGILL,Aam Aadmi Party,305944,64,306008,5
Punjab,Anandpur Sahib,JASWANT SINGH MANN,Shiromani Akali Dal (Amritsar)(Sim,1701,5,1706,6
Punjab,Anandpur Sahib,RAMESH RANI PARJAPATI,Bahujan Mukti Party,718,0,718,7
Punjab,Anandpur Sahib,RESHAM KAHLON,BA S D,837,0,837,8
Punjab,Anandpur Sahib,HARCHARAN SINGH,Independent,1423,0,1423,9
Punjab,Anandpur Sahib,GURSHARN SINGH PANESAR,Independent,1943,0,1943,10
Punjab,Anandpur Sahib,GURNAM SINGH,Independent,722,0,722,11
Punjab,Anandpur Sahib,GURMEET SINGH,Independent,1010,0,1010,12
Punjab,Anandpur Sahib,DALJIT SINGH,Independent,2713,0,2713,13
Punjab,Anandpur Sahib,DAVINDER KUMAR VERMA,Independent,1995,0,1995,14
Punjab,Anandpur Sahib,NAVNEET CHAUTALA,Independent,1307,0,1307,15
Punjab,Anandpur Sahib,FAQIR CHAND KARIHA,Independent,3869,0,3869,16
Punjab,Anandpur Sahib,BALJIT KAUR,Independent,4250,0,4250,17
Punjab,Anandpur Sahib,MANDEEP SINGH BITTU,Independent,1427,0,1427,18
Punjab,Anandpur Sahib,None of the Above,NOTA,5936,1,5937,19
Punjab,Ludhiana,SUKHWINDER SINGH SEKHON,Communist Party of India  (Marxist),4166,1,4167,1
Punjab,Ludhiana,NAVJOT SINGH MANDAIR,Bahujan Samaj Party,8314,3,8317,2
Punjab,Ludhiana,MANPREET SINGH AYALI,Shiromani Akali Dal,256544,46,256590,3
Punjab,Ludhiana,RAVNEET SINGH BITTU,Indian National Congress,300424,35,300459,4
Punjab,Ludhiana,AKSHAYBAR NATH MISHRA,Janata Dal (United),2925,0,2925,5
Punjab,Ludhiana,HARVINDER SINGH PHOOLKA,Aam Aadmi Party,280635,115,280750,6
Punjab,Ludhiana,HARI RAM SAHNI,All India Forward Bloc,1168,0,1168,7
Punjab,Ludhiana,KISHAN KUMAR SHARMA,Jammu & Kashmir National Panthers Party,1483,0,1483,8
Punjab,Ludhiana,DARSHAN SINGH,Shivsena,1028,0,1028,9
Punjab,Ludhiana,MOHD. NASEEM ANSARI,aicp,1984,0,1984,10
Punjab,Ludhiana,BITTU,Republican Party of India (A),1286,0,1286,11
Punjab,Ludhiana,MOHAMMAD MAKSOOD ANSARI,Bahujan Mukti Party,1111,0,1111,12
Punjab,Ludhiana,SIMERJIT SINGH,Independent,3980,0,3980,13
Punjab,Ludhiana,SIMARJEET SINGH BAINS,Independent,210895,22,210917,14
Punjab,Ludhiana,KULWINDER PAL SINGH,Independent,986,0,986,15
Punjab,Ludhiana,GURDEEP SINGH KAHLON,Independent,4509,0,4509,16
Punjab,Ludhiana,JASWINDER SINGH BAINS,Independent,3238,0,3238,17
Punjab,Ludhiana,JAI PARKASH JAIN,Independent,1519,0,1519,18
Punjab,Ludhiana,TARSEM SINGH BANGA,Independent,1934,0,1934,19
Punjab,Ludhiana,NAVPREET SINGH BEDI,Independent,3144,0,3144,20
Punjab,Ludhiana,RAJ KUMAR ATWAL,Independent,1089,0,1089,21
Punjab,Ludhiana,RAJIV KUMAR KALRA,Independent,4653,0,4653,22
Punjab,Ludhiana,None of the Above,NOTA,3219,1,3220,23
Punjab,Fatehgarh Sahib,SARABJEET SINGH,Bahujan Samaj Party,12681,2,12683,1
Punjab,Fatehgarh Sahib,SADHU SINGH,Indian National Congress,313128,21,313149,2
Punjab,Fatehgarh Sahib,KULWANT SINGH,Shiromani Akali Dal,312782,33,312815,3
Punjab,Fatehgarh Sahib,NIRMAL SINGH,Nationalist Congress Party,2149,0,2149,4
Punjab,Fatehgarh Sahib,HARPREET SINGH,Bahujan Mukti Party,2352,0,2352,5
Punjab,Fatehgarh Sahib,HARINDER SINGH KHALSA,Aam Aadmi Party,367231,62,367293,6
Punjab,Fatehgarh Sahib,GURDEEP SINGH,IVD,1930,0,1930,7
Punjab,Fatehgarh Sahib,DHARAM SINGH,Shiromani Akali Dal (Amritsar)(Sim,3173,0,3173,8
Punjab,Fatehgarh Sahib,LAKHVIR SINGH,Jammu & Kashmir National Panthers Party,1733,0,1733,9
Punjab,Fatehgarh Sahib,AVTAR SINGH,Independent,848,0,848,10
Punjab,Fatehgarh Sahib,PARAMJIT SINGH,Independent,1266,0,1266,11
Punjab,Fatehgarh Sahib,MANPREET SINGH,Independent,886,0,886,12
Punjab,Fatehgarh Sahib,RANJIT SINGH,Independent,1679,0,1679,13
Punjab,Fatehgarh Sahib,LACHHMAN SINGH S/O S.SAROOP SINGH,Independent,2852,0,2852,14
Punjab,Fatehgarh Sahib,LACHHMAN SINGH S/O S.GULZAR SINGH,Independent,2141,0,2141,15
Punjab,Fatehgarh Sahib,None of the Above,NOTA,4005,0,4005,16
Punjab,Faridkot,SANT RAM,Bahujan Samaj Party,8279,3,8282,1
Punjab,Faridkot,KASHMIR SINGH,Communist Party of India,14573,0,14573,2
Punjab,Faridkot,JOGINDER SINGH,Indian National Congress,251170,52,251222,3
Punjab,Faridkot,PARAMJIT KAUR GULSHAN,Shiromani Akali Dal,277956,279,278235,4
Punjab,Faridkot,SATPAL SINGH,IKL,3680,0,3680,5
Punjab,Faridkot,PROF. SADHU SINGH,Aam Aadmi Party,450632,119,450751,6
Punjab,Faridkot,GURCHARAN SINGH,Republican Party of India,1531,0,1531,7
Punjab,Faridkot,GOBIND SINGH,Republican Party of India (A),864,1,865,8
Punjab,Faridkot,JARNAIL SINGH,NBDP,1358,0,1358,9
Punjab,Faridkot,DARSHAN SINGH,Shiromani Akali Dal (Amritsar)(Sim,1604,1,1605,10
Punjab,Faridkot,PARAMJIT KAUR W/O AMRIK SINGH,Bahujan Mukti Party,1159,0,1159,11
Punjab,Faridkot,MANGAT RAM MANGA,Shivsena,2213,0,2213,12
Punjab,Faridkot,MOTI LAL,BhSMP,1511,1,1512,13
Punjab,Faridkot,SEEMA RANI,Independent,1726,0,1726,14
Punjab,Faridkot,JASVEER SINGH,Independent,1693,0,1693,15
Punjab,Faridkot,JOGINDER SINGH S/O KESAR SINGH,Independent,2667,0,2667,16
Punjab,Faridkot,PARAMJEET KAUR W/O GURPREET SINGH,Independent,1623,0,1623,17
Punjab,Faridkot,BADAL SINGH,Independent,1123,0,1123,18
Punjab,Faridkot,REENA KUMARI,Independent,2473,0,2473,19
Punjab,Faridkot,None of the Above,NOTA,3816,0,3816,20
Punjab,Firozpur,SUNIL JAKHAR,Indian National Congress,456401,111,456512,1
Punjab,Firozpur,SHER SINGH GHUBAYA,Shiromani Akali Dal,487737,195,487932,2
Punjab,Firozpur,RAM KUMAR PARJAPAT,Bahujan Samaj Party,22265,9,22274,3
Punjab,Firozpur,SATNAM PAUL KAMBOJ,Aam Aadmi Party,113297,115,113412,4
Punjab,Firozpur,DHIAN SINGH MAND,Shiromani Akali Dal (Amritsar)(Sim,3654,1,3655,5
Punjab,Firozpur,BALJINDER SINGH,BGTD,681,0,681,6
Punjab,Firozpur,SWARAN SINGH,Independent,766,0,766,7
Punjab,Firozpur,SAMPURAN SINGH,Independent,682,0,682,8
Punjab,Firozpur,GURJANT SINGH,Independent,1088,0,1088,9
Punjab,Firozpur,CHANAN SINGH WATTU,Independent,1237,0,1237,10
Punjab,Firozpur,PARAMJEET SINGH DESAL,Independent,976,0,976,11
Punjab,Firozpur,PANJAB SINGH KATWAL,Independent,1759,0,1759,12
Punjab,Firozpur,MANOJ KUMAR MONGA,Independent,1896,0,1896,13
Punjab,Firozpur,RAJINDER BHATHEJA,Independent,1546,0,1546,14
Punjab,Firozpur,RAJ GILL,Independent,3311,0,3311,15
Punjab,Firozpur,None of the Above,NOTA,7677,8,7685,16
Punjab,Bathinda,HARSIMRAT KAUR BADAL,Shiromani Akali Dal,514562,165,514727,1
Punjab,Bathinda,KULDEEP SINGH,Bahujan Samaj Party,13731,1,13732,2
Punjab,Bathinda,MANPREET SINGH BADAL S/O GURDAS SINGH,Indian National Congress,495232,100,495332,3
Punjab,Bathinda,SHAMINDER SINGH,Jammu & Kashmir National Panthers Party,4610,0,4610,4
Punjab,Bathinda,SUKHWINDER SINGH,Bahujan Mukti Party,1081,5,1086,5
Punjab,Bathinda,SURESH KUMAR GOYAL,JanSP,944,0,944,6
Punjab,Bathinda,GEETA RANI,Akhil Bharatiya Shivsena Rashtrawadi,4380,0,4380,7
Punjab,Bathinda,GURDEEP SINGH,IKL,1404,0,1404,8
Punjab,Bathinda,GURMEET SINGH RANGHRETA,PLP,1385,1,1386,9
Punjab,Bathinda,JASRAJ SINGH LONGIA,Aam Aadmi Party,87844,57,87901,10
Punjab,Bathinda,JAGDISH RAI SHARMA,NBDP,1248,0,1248,11
Punjab,Bathinda,NAVNEET,Shivsena,1888,5,1893,12
Punjab,Bathinda,BHAGWANT SINGH SAMAON,Communist Party of India (Marxist-Lenninist) (Liberation),5984,0,5984,13
Punjab,Bathinda,MAKHAN LAL,BSP(A),2587,0,2587,14
Punjab,Bathinda,RAJINDER SINGH,Shiromani Akali Dal (Amritsar)(Sim,1959,1,1960,15
Punjab,Bathinda,ASHISH,Independent,6626,0,6626,16
Punjab,Bathinda,SATISH ARORA,Independent,5936,0,5936,17
Punjab,Bathinda,SWARAN SINGH,Independent,2077,0,2077,18
Punjab,Bathinda,SANJEEV KUMAR THAPAR,Independent,2833,0,2833,19
Punjab,Bathinda,SUSHIL KUMAR JINDAL,Independent,1330,0,1330,20
Punjab,Bathinda,KARTAR SINGH,Independent,916,0,916,21
Punjab,Bathinda,GURCHARAN SINGH,Independent,820,0,820,22
Punjab,Bathinda,JASPAL SINGH,Independent,703,0,703,23
Punjab,Bathinda,JAGDEEP SINGH,Independent,668,0,668,24
Punjab,Bathinda,JAGDEEP SINGH GEHRI,Independent,1665,0,1665,25
Punjab,Bathinda,DYAL CHAND,Independent,955,0,955,26
Punjab,Bathinda,BHUPESH KUMAR,Independent,1487,0,1487,27
Punjab,Bathinda,MANPREET SINGH BADAL S/O GURDEV SINGH,Independent,4617,1,4618,28
Punjab,Bathinda,VIJAY KUMAR,Independent,2257,1,2258,29
Punjab,Bathinda,None of the Above,NOTA,4699,2,4701,30
Punjab,Sangrur,SUKHDEV SINGH DHINDSA,Shiromani Akali Dal,321471,45,321516,1
Punjab,Sangrur,SUKHDEV RAM SHARMA,Communist Party of India,6934,0,6934,2
Punjab,Sangrur,JOGINDER SINGH AULAKH,Communist Party of India  (Marxist),3315,0,3315,3
Punjab,Sangrur,MADAN BHATTI,Bahujan Samaj Party,8405,3,8408,4
Punjab,Sangrur,VIJAY INDER SINGLA,Indian National Congress,181401,9,181410,5
Punjab,Sangrur,KARNAIL SINGH,Shiromani Akali Dal (Amritsar)(Sim,4126,1,4127,6
Punjab,Sangrur,GURDEEP SINGH,DBSP,1069,0,1069,7
Punjab,Sangrur,GURPREET SINGH,Communist Party of India (Marxist-Lenninist) (Liberation),2746,0,2746,8
Punjab,Sangrur,JASWANT SINGH,Bahujan Mukti Party,1556,0,1556,9
Punjab,Sangrur,JIT SINGH,Communist Party of India (Marxist),5879,0,5879,10
Punjab,Sangrur,BHAGWANT MANN,Aam Aadmi Party,533191,46,533237,11
Punjab,Sangrur,MAHMOOD AHMED THIND,Indian Union Muslim League,2261,0,2261,12
Punjab,Sangrur,SUKHDEV SINGH,Independent,1233,0,1233,13
Punjab,Sangrur,HARINDER KUMAR,Independent,1486,0,1486,14
Punjab,Sangrur,KARAM SINGH,Independent,1601,0,1601,15
Punjab,Sangrur,JOTI DEVAJI ANSUIA,Independent,6830,0,6830,16
Punjab,Sangrur,DHARAM SINGH,Independent,3290,0,3290,17
Punjab,Sangrur,PARVEEN KAUR,Independent,798,0,798,18
Punjab,Sangrur,BIJENDER,Independent,5395,0,5395,19
Punjab,Sangrur,BHAGWANT SINGH,Independent,2334,0,2334,20
Punjab,Sangrur,MANOJ KUMAR,Independent,1854,0,1854,21
Punjab,Sangrur,None of the Above,NOTA,2188,0,2188,22
Punjab,Patiala,DEEPINDER SINGH DHILLON,Shiromani Akali Dal,340092,17,340109,1
Punjab,Patiala,NIRMAL SINGH DHALIWAL,Communist Party of India,8537,0,8537,2
Punjab,Patiala,PRENEET KAUR,Indian National Congress,344715,14,344729,3
Punjab,Patiala,RAM SINGH DHIMAN,Bahujan Samaj Party,13014,0,13014,4
Punjab,Patiala,AMRIK SINGH,aicp,936,0,936,5
Punjab,Patiala,HARISH KUMAR,Shivsena,2324,1,2325,6
Punjab,Patiala,GURPREET SINGH,BSP(A),2378,0,2378,7
Punjab,Patiala,DR. DHARAM VIRA GANDHI,Aam Aadmi Party,365644,27,365671,8
Punjab,Patiala,MOHINDER PAL SINGH,Shiromani Akali Dal (Amritsar)(Sim,2772,1,2773,9
Punjab,Patiala,RANJIT KAUR,BGTD,2178,0,2178,10
Punjab,Patiala,RANDHIR SINGH,Bahujan Mukti Party,1234,0,1234,11
Punjab,Patiala,RAVINDER SINGH,BhSMP,1177,0,1177,12
Punjab,Patiala,BIBI KAMALDEEP KAUR RAJOANA,Independent,15313,0,15313,13
Punjab,Patiala,GURBHEJ SINGH,Independent,2217,0,2217,14
Punjab,Patiala,DHARAM PAL,Independent,1271,0,1271,15
Punjab,Patiala,PARVEEN KUMAR,Independent,4089,0,4089,16
Punjab,Patiala,PARVESH BHATEJA,Independent,4915,0,4915,17
Punjab,Patiala,RAJINDER SINGH PAWAR,Independent,1625,0,1625,18
Punjab,Patiala,RAMISHER SINGH BILLA,Independent,2625,0,2625,19
Punjab,Patiala,LAKHWINDER SINGH MALHI,Independent,809,0,809,20
Punjab,Patiala,None of the Above,NOTA,3008,0,3008,21
Rajasthan,Ganganagar,NIHALCHAND,Bharatiya Janata Party,654306,3824,658130,1
Rajasthan,Ganganagar,PALARAM,Communist Party of India  (Marxist),14926,18,14944,2
Rajasthan,Ganganagar,MASTER BHANWARLAL MEGHWAL,Indian National Congress,365698,691,366389,3
Rajasthan,Ganganagar,AMAR SINGH,Bahujan Mukti Party,6672,14,6686,4
Rajasthan,Ganganagar,ADVOCATE KARTAR SINGH BAINS,All India Trinamool Congress,5019,6,5025,5
Rajasthan,Ganganagar,JASVINDER SINGH,Jai Maha Bharath Party,3394,1,3395,6
Rajasthan,Ganganagar,DR. PALUSKAR K. T.,PRCP,5223,9,5232,7
Rajasthan,Ganganagar,BALWANT SINGH HARIYALA,BhSMP,5363,1,5364,8
